item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
2255fcfd680a,854f2f45015a,Самарская область,Тольятти,Личные вещи,Детская одежда и обувь,Для девочек,Комбинезоны и боди,50-56 cм (0-2 мес),Комбинезоны и платье-боди на малышку,"Комбинезон зеленый размер 56, швы снаружи, ручки закрываются, очень мягкая приятная ткань. Новый, только постирала, не успели поносить. /
Забирать в 1 квартале/
100 руб./
Еще комбезики и др вещички в комментах/
/
Комбинезон фирмы Голди (розовый с цветными рукавами) Размер 56. Надет 1 раз./
100 руб/
/
Комбинезон Крокид розовый. Размер 62 - маломерит, надевали с рождения раза 3, очень прочная и мягкая ткань./
100 руб./
/
Распашонки с антицарапками - ооочень удобные, с клепочками внутри, на ребенке не раскрываются. Состояние новых, носили очень мало. Размер 56. /
100 руб за обе./
/
Платье НМ размер 2-4 мес., по факту 1-2 мес., нам подарили, мы в 3 месяца уже не вошли в него./
100 руб., забирать в 1 квартале./
/
Комбинезон мятный, Крокид футер-начес, теплый, очень приятный, мягкий, надели 1 раз, выросли быстро. Состояние нового./
Размер 62, маломерит, скорее подойдет на 1 месяц./
200 руб/
/
Пишите смс, на звонки могу не ответить.",100.0,20,2017-03-16,Private,635252c1fb5c27e722305a7d435e963815e0c234e68ff0685ce0473598d72948,84.0,0.0
2272463fb67d,3dca1c619741,Татарстан,Альметьевск,Личные вещи,Товары для детей и игрушки,Постельные принадлежности,,,Весенний комплект в кроватку,"Солнечный комплект в кроватку/
100% хлопок/
Наполнитель: холлофайбер/
-бортики/
-простынка",1700.0,163,2017-03-23,Private,0657e4b96bd80c3b0e503079b074aa5a8861e440086d39f83c2d4c166062bd82,1008.0,0.0
22785ae36185,13d8a40d630a,Новосибирская область,Новосибирск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,42–44 (XS),Кофта(ветровка) forward оригинал,"Носилась 2 недели /
Оригинал /
Чистая /
Посмотреть можно на Ключ-Камышенском Плато или на Пед.Университете , бываю ещё у Динамо",2000.0,2,2017-03-28,Private,52c2ebcbb6c59bd3001d86621c5c6578f1086d0d44225cce7707cec5a6b01ad5,657.0,0.0
22a30cb0e826,56b3c0477c3a,Ростовская область,Ростов-на-Дону,Услуги,Предложение услуг,"Ремонт, строительство",Остекление балконов,,Отделка И утепление балконов,"Отделку балкона или лоджии можно выполнить разными материалами ( дерево, пластик и пр.) Они отличаются по цене и по качеству. вместе выберем подходящий вариант. Утеплить можно стены, потолок и пол. Здесь тоже большое разнообразие материалов и они тоже имеют разные характеристики и цены.",300.0,29,2017-03-21,Private,4cb59d93b1edaec719042be96af48e86de482262939e85038f44b37adaa68823,1284.0,0.0
22adfe3574da,589a4571e073,Ставропольский край,Ставрополь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Другое,,Халат,"Халат, новый. РазмерXS-S",700.0,16,2017-03-18,Company,94dd0d76f90bbdaece453d49afe71efba09bb471cccc9cbaf73b8e56c995ac2b,577.0,0.0
22b3bdb084c6,fb945d44a21b,Самарская область,Самара,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),Куртка кожанная демисезонная женская,куртка для девочек или для худеньких женщин производства индии размер 44-46 привозилась из испании .мягкая кожа. в хорошем состоянии.почти даром. смотреть и забирать в районе пр. масленникова.,500.0,4,2017-03-28,Private,39667866ec1fcca9110082c34c3e3b02af07df681e443ce9061839719887d40d,648.0,0.0
22c5f9bc0ab4,516f9e411cc4,Татарстан,Казань,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,Мужские ботинки Zara,В хорошем состоянии.,1000.0,41,2017-03-19,Private,0537534d43f2fd2c018ef9aec48fc7aa08c587a05a94cfb31f544878cea871d1,438.0,0.0
22d5ab22f86d,25e3af8f576b,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,62-68 см (2-6 мес),Пакет одежды для мальчика 62 р,"Пакет одежды - боди, комбинезоны, костюмы. Все постирано и поглажено. Приокский район.",450.0,87,2017-03-28,Private,0f08f94fff9523fd4cc324780d2803407e43287914b86bd441b2a099ff05b273,41.0,0.0
22da343316a4,cccf9f34e574,Ростовская область,Волгодонск,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 40 м², 5/5 эт.","Квартира в старом городе, рядом вокзал и институт, напротив дома детский сад. Квартира тёплая, не угловая.",1600000.0,15,2017-03-26,Private,,,0.0
22f4c212ca1c,f235d6f5f98d,Тюменская область,Тюмень,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,134-140 см (8-10 лет),Демисезонные пальто,Очень элегантное. Без дефектов.,500.0,241,2017-03-27,Company,7343c667e2f106d92ef1eb3159daf9cc2414a2fc27f9d2a2f464386099842767,545.0,0.80323
22fbf0b0df86,b0e321e9d5d1,Оренбургская область,Оренбург,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,110-116 см (4-6 лет),Продам новые куртки весна-осень из Германии,Продам отличные Новые куртки на мальчика. Цвета разные. Степной.,1350.0,338,2017-03-25,Company,ce5c0aed14b8b41e7de3ecf41d04ba80bdf51bc1157d5c3e087ef77a14ae5b0f,51.0,0.2056
2303bb42039b,48bf8d8634c3,Ставропольский край,Михайловск,Недвижимость,Квартиры,Продам,1,Вторичка,"1-к квартира, 30 м², 1/5 эт.","ПРОДАЕТСЯ КВАРТИРА С КОСМЕТИЧЕСКИМ РЕМОНТОМ , С/У СОВМЕСТНЫЙ.РЯДОМ РЫНОК , ОСТАНОВКИ.",730000.0,95,2017-03-23,Company,,,0.05499
2311b3533b0f,87c9b77f51c7,Свердловская область,Каменск-Уральский,Хобби и отдых,Коллекционирование,Монеты,,,Евро набор разменных монет,"1, 2, 5, 10, 20, 50 евроцентов стран Австрия, Испания, Бельгия, Финляндия, Германия, Греция, Италия, Португалия, Словения, Франция, Эстония, Люксембург, Мальта, Кипр, Литва.",150.0,71,2017-03-28,Private,,,0.0
232732f4524b,cd82dac00f0a,Удмуртия,Ижевск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,Сапоги зимние,"Сапоги финской марки. Каблуки в отличном состоянии, супинаторы отличные. Цвет коричневый. Носки немного потерты, но если почистить с кремом, будет отлично. Молния работает. Сапоги б/у, но в хорошем состоянии.",3000.0,22,2017-03-18,Private,3306061d434ad92b9ba2ba8196ea63145e8609f1c2f3139d62855b64ce562267,492.0,0.0
